	id	main_affiliation	category
3897	pub.1136989857	grid.411527.4	Environmental Sciences
3898	pub.1136989857	grid.411527.4	Biological Sciences
3899	pub.1136989857	grid.411527.4	Law and Legal Studies
3900	pub.1136989857	grid.13402.34	Life on Land
3901	pub.1136989857	grid.13402.34	Environmental Science and Management
3902	pub.1136989857	grid.13402.34	Ecology
3903	pub.1136989857	grid.13402.34	Law
3904	pub.1136989857	grid.13402.34	Environmental Sciences
3905	pub.1136989857	grid.13402.34	Biological Sciences
3906	pub.1136989857	grid.13402.34	Law and Legal Studies
3907	pub.1136989857	grid.21155.32	Life on Land
3908	pub.1136989857	grid.21155.32	Environmental Science and Management
3909	pub.1136989857	grid.21155.32	Ecology
3910	pub.1136989857	grid.21155.32	Law
3911	pub.1136989857	grid.21155.32	Environmental Sciences
3912	pub.1136989857	grid.21155.32	Biological Sciences
3913	pub.1136989857	grid.21155.32	Law and Legal Studies
3914	pub.1136989857	grid.66741.32	Life on Land
3915	pub.1136989857	grid.66741.32	Environmental Science and Management
3916	pub.1136989857	grid.66741.32	Ecology
3917	pub.1136989857	grid.66741.32	Law
3918	pub.1136989857	grid.66741.32	Environmental Sciences
3919	pub.1136989857	grid.66741.32	Biological Sciences
3920	pub.1136989857	grid.66741.32	Law and Legal Studies
3921	pub.1136989857	grid.216938.7	Life on Land
3922	pub.1136989857	grid.216938.7	Environmental Science and Management
3923	pub.1136989857	grid.216938.7	Ecology
3924	pub.1136989857	grid.216938.7	Law
3925	pub.1136989857	grid.216938.7	Environmental Sciences
3926	pub.1136989857	grid.216938.7	Biological Sciences
3927	pub.1136989857	grid.216938.7	Law and Legal Studies
3928	pub.1136989857	grid.7492.8	Life on Land
3929	pub.1136989857	grid.7492.8	Environmental Science and Management
3930	pub.1136989857	grid.7492.8	Ecology
3931	pub.1136989857	grid.7492.8	Law
3932	pub.1136989857	grid.7492.8	Environmental Sciences
3933	pub.1136989857	grid.7492.8	Biological Sciences
3934	pub.1136989857	grid.7492.8	Law and Legal Studies
3935	pub.1137032166	grid.415105.4	Data Format
3936	pub.1137032166	grid.415105.4	Information Systems
3937	pub.1137032166	grid.415105.4	Information and Computing Sciences
3938	pub.1137038942	grid.7492.8	Geology
3939	pub.1137038942	grid.7492.8	Earth Sciences
3940	pub.1137038942	grid.459983.a	Geology
3941	pub.1137038942	grid.459983.a	Earth Sciences
3942	pub.1137038942	grid.7644.1	Geology
3943	pub.1137038942	grid.7644.1	Earth Sciences
3944	pub.1137038942	grid.1012.2	Geology
3945	pub.1137038942	grid.1012.2	Earth Sciences
3946	pub.1137038942	grid.5326.2	Geology
3947	pub.1137038942	grid.5326.2	Earth Sciences
3948	pub.1137038942	grid.15756.30	Geology
3949	pub.1137038942	grid.15756.30	Earth Sciences
3950	pub.1137038942	grid.6862.a	Geology
3951	pub.1137038942	grid.6862.a	Earth Sciences
3952	pub.1137038942	grid.1957.a	Geology
3953	pub.1137038942	grid.1957.a	Earth Sciences
3954	pub.1137137562	grid.489338.d	Clinical Sciences
3955	pub.1137137562	grid.489338.d	Medical and Health Sciences
3956	pub.1137137562	grid.7839.5	Clinical Sciences
3957	pub.1137137562	grid.7839.5	Medical and Health Sciences
3958	pub.1137139847	grid.8664.c	Physical Sciences
3959	pub.1137139847	grid.8664.c	Chemical Sciences
3960	pub.1137139847	grid.8664.c	Engineering
3961	pub.1137141470	grid.440386.d	Medical and Health Sciences
3962	pub.1137141470	grid.475435.4	Medical and Health Sciences
3963	pub.1137257993	grid.411067.5	Astronomical and Space Sciences
3964	pub.1137257993	grid.411067.5	Physical Sciences
3965	pub.1137261840	grid.4495.c	Cardiorespiratory Medicine and Haematology
3966	pub.1137261840	grid.4495.c	Medical and Health Sciences
3967	pub.1137261840	grid.83440.3b	Cardiorespiratory Medicine and Haematology
3968	pub.1137261840	grid.83440.3b	Medical and Health Sciences
3969	pub.1137261840	grid.419820.6	Cardiorespiratory Medicine and Haematology
3970	pub.1137261840	grid.419820.6	Medical and Health Sciences
3971	pub.1137261840	grid.410721.1	Cardiorespiratory Medicine and Haematology
3972	pub.1137261840	grid.410721.1	Medical and Health Sciences
3973	pub.1137261840	grid.6363.0	Cardiorespiratory Medicine and Haematology
3974	pub.1137261840	grid.6363.0	Medical and Health Sciences
3975	pub.1137261840	grid.46699.34	Cardiorespiratory Medicine and Haematology
3976	pub.1137261840	grid.46699.34	Medical and Health Sciences
3977	pub.1137261840	grid.8267.b	Cardiorespiratory Medicine and Haematology
3978	pub.1137261840	grid.8267.b	Medical and Health Sciences
3979	pub.1137261840	grid.5216.0	Cardiorespiratory Medicine and Haematology
3980	pub.1137261840	grid.5216.0	Medical and Health Sciences
3981	pub.1137261840	grid.17788.31	Cardiorespiratory Medicine and Haematology
3982	pub.1137261840	grid.17788.31	Medical and Health Sciences
3983	pub.1137261840	grid.412966.e	Cardiorespiratory Medicine and Haematology
3984	pub.1137261840	grid.412966.e	Medical and Health Sciences
3985	pub.1137261840	grid.10692.3c	Cardiorespiratory Medicine and Haematology
3986	pub.1137261840	grid.10692.3c	Medical and Health Sciences
3987	pub.1137261840	grid.7637.5	Cardiorespiratory Medicine and Haematology
3988	pub.1137261840	grid.7637.5	Medical and Health Sciences
3989	pub.1137261840	grid.412688.1	Cardiorespiratory Medicine and Haematology
3990	pub.1137261840	grid.412688.1	Medical and Health Sciences
3991	pub.1137261840	grid.11899.38	Cardiorespiratory Medicine and Haematology
3992	pub.1137261840	grid.11899.38	Medical and Health Sciences
3993	pub.1137261840	grid.411843.b	Cardiorespiratory Medicine and Haematology
3994	pub.1137261840	grid.411843.b	Medical and Health Sciences
3995	pub.1137261840	grid.489094.8	Cardiorespiratory Medicine and Haematology
3996	pub.1137261840	grid.489094.8	Medical and Health Sciences
3997	pub.1137261840	grid.411372.2	Cardiorespiratory Medicine and Haematology
3998	pub.1137261840	grid.411372.2	Medical and Health Sciences
3999	pub.1137261840	grid.7400.3	Cardiorespiratory Medicine and Haematology
4000	pub.1137261840	grid.7400.3	Medical and Health Sciences
4001	pub.1137261840	grid.419385.2	Cardiorespiratory Medicine and Haematology
4002	pub.1137261840	grid.419385.2	Medical and Health Sciences
4003	pub.1137261840	grid.22903.3a	Cardiorespiratory Medicine and Haematology
4004	pub.1137261840	grid.22903.3a	Medical and Health Sciences
4005	pub.1137261840	grid.4494.d	Cardiorespiratory Medicine and Haematology
4006	pub.1137261840	grid.4494.d	Medical and Health Sciences
4007	pub.1137261840	grid.413469.d	Cardiorespiratory Medicine and Haematology
4008	pub.1137261840	grid.413469.d	Medical and Health Sciences
4009	pub.1137261840	grid.411129.e	Cardiorespiratory Medicine and Haematology
4010	pub.1137261840	grid.411129.e	Medical and Health Sciences
4011	pub.1137261840	grid.414093.b	Cardiorespiratory Medicine and Haematology
4012	pub.1137261840	grid.414093.b	Medical and Health Sciences
4013	pub.1137261840	grid.8756.c	Cardiorespiratory Medicine and Haematology
4014	pub.1137261840	grid.8756.c	Medical and Health Sciences
4015	pub.1137261840	grid.12136.37	Cardiorespiratory Medicine and Haematology
4016	pub.1137261840	grid.12136.37	Medical and Health Sciences
4017	pub.1137261840	grid.467607.4	Cardiorespiratory Medicine and Haematology
4018	pub.1137261840	grid.467607.4	Medical and Health Sciences
4019	pub.1137261840	grid.8991.9	Cardiorespiratory Medicine and Haematology
4020	pub.1137261840	grid.8991.9	Medical and Health Sciences
4021	pub.1137262430	grid.10423.34	Good Health and Well Being
4022	pub.1137262430	grid.10423.34	Immunology
4023	pub.1137262430	grid.10423.34	Medical and Health Sciences
4024	pub.1137262430	grid.452624.3	Good Health and Well Being
4025	pub.1137262430	grid.452624.3	Immunology
4026	pub.1137262430	grid.452624.3	Medical and Health Sciences
4027	pub.1137262438	grid.411668.c	Immunology
4028	pub.1137262438	grid.411668.c	Medical and Health Sciences
4029	pub.1137262438	grid.5330.5	Immunology
4030	pub.1137262438	grid.5330.5	Medical and Health Sciences
4031	pub.1137262438	grid.418008.5	Immunology
4032	pub.1137262438	grid.418008.5	Medical and Health Sciences
4033	pub.1137262438	grid.7727.5	Immunology
4034	pub.1137262438	grid.7727.5	Medical and Health Sciences
4035	pub.1137262438	grid.418010.c	Immunology
4036	pub.1137262438	grid.418010.c	Medical and Health Sciences
4037	pub.1137262438	grid.7445.2	Immunology
4038	pub.1137262438	grid.7445.2	Medical and Health Sciences
4039	pub.1137262438	grid.414796.9	Immunology
4040	pub.1137262438	grid.414796.9	Medical and Health Sciences
4041	pub.1137342596	grid.411760.5	Cardiorespiratory Medicine and Haematology
4042	pub.1137342596	grid.411760.5	Medical and Health Sciences
4043	pub.1137342596	grid.419808.c	Cardiorespiratory Medicine and Haematology
4044	pub.1137342596	grid.419808.c	Medical and Health Sciences
4045	pub.1137342596	grid.412468.d	Cardiorespiratory Medicine and Haematology
4046	pub.1137342596	grid.412468.d	Medical and Health Sciences
4047	pub.1137342596	grid.462046.2	Cardiorespiratory Medicine and Haematology
4048	pub.1137342596	grid.462046.2	Medical and Health Sciences
4049	pub.1137342596	grid.412301.5	Cardiorespiratory Medicine and Haematology
4050	pub.1137342596	grid.412301.5	Medical and Health Sciences
4051	pub.1137342596	grid.473749.a	Cardiorespiratory Medicine and Haematology
4052	pub.1137342596	grid.473749.a	Medical and Health Sciences
4053	pub.1137342596	grid.492119.6	Cardiorespiratory Medicine and Haematology
4054	pub.1137342596	grid.492119.6	Medical and Health Sciences
4055	pub.1137342596	grid.419757.9	Cardiorespiratory Medicine and Haematology
4056	pub.1137342596	grid.419757.9	Medical and Health Sciences
4057	pub.1137376134	grid.168010.e	Genetics
4058	pub.1137376134	grid.168010.e	Biological Sciences
4059	pub.1137376134	grid.7489.2	Genetics
4060	pub.1137376134	grid.7489.2	Biological Sciences
4061	pub.1137376134	grid.250820.d	Genetics
4062	pub.1137376134	grid.250820.d	Biological Sciences
4063	pub.1137386977	grid.66875.3a	Genetics
4064	pub.1137386977	grid.66875.3a	Oncology and Carcinogenesis
4065	pub.1137386977	grid.66875.3a	Biological Sciences
4066	pub.1137386977	grid.66875.3a	Medical and Health Sciences
4067	pub.1137395524	grid.10423.34	Clinical Sciences
4068	pub.1137395524	grid.10423.34	Medical and Health Sciences
4069	pub.1137403043	grid.415751.3	Medical Microbiology
4070	pub.1137403043	grid.415751.3	Medical and Health Sciences
4071	pub.1137403043	grid.5596.f	Medical Microbiology
4072	pub.1137403043	grid.5596.f	Medical and Health Sciences
4073	pub.1137407494	grid.418010.c	Medical and Health Sciences
4074	pub.1137407494	grid.4462.4	Medical and Health Sciences
4075	pub.1137407494	grid.13063.37	Medical and Health Sciences
4076	pub.1137407494	grid.11696.39	Medical and Health Sciences
4077	pub.1137407494	grid.8991.9	Medical and Health Sciences
4078	pub.1137407494	grid.12155.32	Medical and Health Sciences
4079	pub.1137407494	grid.7692.a	Medical and Health Sciences
4080	pub.1137407494	grid.484678.1	Medical and Health Sciences
4081	pub.1137407494	grid.5252.0	Medical and Health Sciences
4082	pub.1137407494	grid.8647.d	Medical and Health Sciences
4083	pub.1137407494	grid.4691.a	Medical and Health Sciences
4084	pub.1137407494	grid.22937.3d	Medical and Health Sciences
4085	pub.1137407494	grid.15596.3e	Medical and Health Sciences
4086	pub.1137407494	grid.12847.38	Medical and Health Sciences
4087	pub.1137412678	grid.6734.6	Specialist Studies In Education
4088	pub.1137412678	grid.6734.6	Education
4089	pub.1137449854	grid.1003.2	Peace, Justice and Strong Institutions
4090	pub.1137449854	grid.1003.2	Applied Economics
4091	pub.1137449854	grid.1003.2	Economics
4092	pub.1137449854	grid.10420.37	Peace, Justice and Strong Institutions
4093	pub.1137449854	grid.10420.37	Applied Economics
4094	pub.1137449854	grid.10420.37	Economics
4095	pub.1137449854	grid.5252.0	Peace, Justice and Strong Institutions
4096	pub.1137449854	grid.5252.0	Applied Economics
4097	pub.1137449854	grid.5252.0	Economics
4098	pub.1137460892	grid.5718.b	Biochemistry and Cell Biology
4099	pub.1137460892	grid.5718.b	Biological Sciences
4100	pub.1137460892	grid.413885.3	Biochemistry and Cell Biology
4101	pub.1137460892	grid.413885.3	Biological Sciences
4102	pub.1137460892	grid.24827.3b	Biochemistry and Cell Biology
4103	pub.1137460892	grid.24827.3b	Biological Sciences
4104	pub.1137460892	grid.410718.b	Biochemistry and Cell Biology
4105	pub.1137460892	grid.410718.b	Biological Sciences
4106	pub.1137460892	grid.5330.5	Biochemistry and Cell Biology
4107	pub.1137460892	grid.5330.5	Biological Sciences
4108	pub.1137544713	grid.34477.33	Biochemistry and Cell Biology
4109	pub.1137544713	grid.34477.33	Biological Sciences
4110	pub.1137610288	grid.185648.6	Good Health and Well Being
4111	pub.1137610288	grid.185648.6	Clinical Sciences
4112	pub.1137610288	grid.185648.6	Immunology
4113	pub.1137610288	grid.185648.6	Medical and Health Sciences
4114	pub.1137610288	grid.413558.e	Good Health and Well Being
4115	pub.1137610288	grid.413558.e	Clinical Sciences
4116	pub.1137610288	grid.413558.e	Immunology
4117	pub.1137610288	grid.413558.e	Medical and Health Sciences
4118	pub.1137610288	grid.413561.4	Good Health and Well Being
4119	pub.1137610288	grid.413561.4	Clinical Sciences
4120	pub.1137610288	grid.413561.4	Immunology
4121	pub.1137610288	grid.413561.4	Medical and Health Sciences
4122	pub.1137610288	grid.239578.2	Good Health and Well Being
4123	pub.1137610288	grid.239578.2	Clinical Sciences
4124	pub.1137610288	grid.239578.2	Immunology
4125	pub.1137610288	grid.239578.2	Medical and Health Sciences
4126	pub.1137610288	grid.152326.1	Good Health and Well Being
4127	pub.1137610288	grid.152326.1	Clinical Sciences
4128	pub.1137610288	grid.152326.1	Immunology
4129	pub.1137610288	grid.152326.1	Medical and Health Sciences
4130	pub.1137658038	grid.419518.0	Biochemistry and Cell Biology
4131	pub.1137658038	grid.419518.0	Genetics
4132	pub.1137658038	grid.419518.0	Biological Sciences
4133	pub.1137658038	grid.5801.c	Biochemistry and Cell Biology
4134	pub.1137658038	grid.5801.c	Genetics
4135	pub.1137658038	grid.5801.c	Biological Sciences
4136	pub.1137658038	grid.458449.0	Biochemistry and Cell Biology
4137	pub.1137658038	grid.458449.0	Genetics
4138	pub.1137658038	grid.458449.0	Biological Sciences
4139	pub.1137658038	grid.508836.0	Biochemistry and Cell Biology
4140	pub.1137658038	grid.508836.0	Genetics
4141	pub.1137658038	grid.508836.0	Biological Sciences
4142	pub.1137682113	grid.484013.a	Cardiorespiratory Medicine and Haematology
4143	pub.1137682113	grid.484013.a	Medical and Health Sciences
4144	pub.1137682113	grid.452396.f	Cardiorespiratory Medicine and Haematology
4145	pub.1137682113	grid.452396.f	Medical and Health Sciences
4146	pub.1137682113	grid.32224.35	Cardiorespiratory Medicine and Haematology
4147	pub.1137682113	grid.32224.35	Medical and Health Sciences
4148	pub.1137682113	grid.6363.0	Cardiorespiratory Medicine and Haematology
4149	pub.1137682113	grid.6363.0	Medical and Health Sciences
4150	pub.1137682113	grid.410721.1	Cardiorespiratory Medicine and Haematology
4151	pub.1137682113	grid.410721.1	Medical and Health Sciences
4152	pub.1137710027	grid.38142.3c	Clinical Sciences
4153	pub.1137710027	grid.38142.3c	Public Health and Health Services
4154	pub.1137710027	grid.38142.3c	Medical and Health Sciences
4155	pub.1137734005	grid.51462.34	Medical and Health Sciences
4156	pub.1137734005	grid.258799.8	Medical and Health Sciences
4157	pub.1137734005	grid.32224.35	Medical and Health Sciences
4158	pub.1137734005	grid.8982.b	Medical and Health Sciences
4159	pub.1137734005	grid.443984.6	Medical and Health Sciences
4160	pub.1137734005	grid.4714.6	Medical and Health Sciences
4161	pub.1137734005	grid.411327.2	Medical and Health Sciences
4162	pub.1137734005	grid.16872.3a	Medical and Health Sciences
4163	pub.1137734005	grid.24381.3c	Medical and Health Sciences
4164	pub.1137734005	grid.6292.f	Medical and Health Sciences
4165	pub.1137734005	grid.10423.34	Medical and Health Sciences
4166	pub.1137734005	grid.8395.7	Medical and Health Sciences
4167	pub.1137734005	grid.8404.8	Medical and Health Sciences
4168	pub.1137734005	grid.12284.3d	Medical and Health Sciences
4169	pub.1137734005	grid.4991.5	Medical and Health Sciences
4170	pub.1137734005	grid.413562.7	Medical and Health Sciences
4171	pub.1137734005	grid.415535.3	Medical and Health Sciences
4172	pub.1137734005	grid.410843.a	Medical and Health Sciences
4173	pub.1137734005	grid.256342.4	Medical and Health Sciences
4174	pub.1137734005	grid.411628.8	Medical and Health Sciences
4175	pub.1137734005	grid.412750.5	Medical and Health Sciences
4176	pub.1137734005	grid.152326.1	Medical and Health Sciences
4177	pub.1137734005	grid.419035.a	Medical and Health Sciences
4178	pub.1137734005	grid.413448.e	Medical and Health Sciences
4179	pub.1137734005	grid.508487.6	Medical and Health Sciences
4180	pub.1137734005	grid.452490.e	Medical and Health Sciences
4181	pub.1137734005	grid.5685.e	Medical and Health Sciences
4182	pub.1137734005	grid.65499.37	Medical and Health Sciences
4183	pub.1137734005	grid.9647.c	Medical and Health Sciences
4184	pub.1137734005	grid.22937.3d	Medical and Health Sciences
4185	pub.1137734005	grid.20515.33	Medical and Health Sciences
4186	pub.1137734005	grid.174567.6	Medical and Health Sciences
4187	pub.1137734005	grid.412311.4	Medical and Health Sciences
4188	pub.1137734005	grid.6530.0	Medical and Health Sciences
4189	pub.1137734005	grid.10417.33	Medical and Health Sciences
4190	pub.1137734005	grid.84393.35	Medical and Health Sciences
4191	pub.1137734005	grid.413575.1	Medical and Health Sciences
4192	pub.1137734005	grid.266100.3	Medical and Health Sciences
4193	pub.1137734005	grid.168010.e	Medical and Health Sciences
4194	pub.1137773317	grid.5330.5	Good Health and Well Being
4195	pub.1137773317	grid.5330.5	Immunology
4196	pub.1137773317	grid.5330.5	Medical and Health Sciences
4197	pub.1137773317	grid.10423.34	Good Health and Well Being
4198	pub.1137773317	grid.10423.34	Immunology
4199	pub.1137773317	grid.10423.34	Medical and Health Sciences
4200	pub.1137818272	grid.454388.6	Medical Microbiology
4201	pub.1137818272	grid.454388.6	Medical and Health Sciences
4202	pub.1137818272	grid.414852.e	Medical Microbiology
4203	pub.1137818272	grid.414852.e	Medical and Health Sciences
4204	pub.1137818272	grid.15895.30	Medical Microbiology
4205	pub.1137818272	grid.15895.30	Medical and Health Sciences
4206	pub.1137818272	grid.13097.3c	Medical Microbiology
4207	pub.1137818272	grid.13097.3c	Medical and Health Sciences
4208	pub.1137818272	grid.484013.a	Medical Microbiology
4209	pub.1137818272	grid.484013.a	Medical and Health Sciences
4210	pub.1137818272	grid.412180.e	Medical Microbiology
4211	pub.1137818272	grid.412180.e	Medical and Health Sciences
4212	pub.1137818272	grid.9613.d	Medical Microbiology
4213	pub.1137818272	grid.9613.d	Medical and Health Sciences
4214	pub.1137818272	grid.275559.9	Medical Microbiology
4215	pub.1137818272	grid.275559.9	Medical and Health Sciences
4216	pub.1137818272	grid.411107.2	Medical Microbiology
4217	pub.1137818272	grid.411107.2	Medical and Health Sciences
4218	pub.1137818272	grid.10417.33	Medical Microbiology
4219	pub.1137818272	grid.10417.33	Medical and Health Sciences
4220	pub.1137818272	grid.22058.3d	Medical Microbiology
4221	pub.1137818272	grid.22058.3d	Medical and Health Sciences
4222	pub.1137818272	grid.5253.1	Medical Microbiology
4223	pub.1137818272	grid.5253.1	Medical and Health Sciences
4224	pub.1137818272	grid.410718.b	Medical Microbiology
4225	pub.1137818272	grid.410718.b	Medical and Health Sciences
4226	pub.1137818272	grid.7177.6	Medical Microbiology
4227	pub.1137818272	grid.7177.6	Medical and Health Sciences
4228	pub.1137818272	grid.413448.e	Medical Microbiology
4229	pub.1137818272	grid.413448.e	Medical and Health Sciences
4230	pub.1137818272	grid.452531.4	Medical Microbiology
4231	pub.1137818272	grid.452531.4	Medical and Health Sciences
4232	pub.1137818272	grid.416409.e	Medical Microbiology
4233	pub.1137818272	grid.416409.e	Medical and Health Sciences
4234	pub.1137818272	grid.6363.0	Medical Microbiology
4235	pub.1137818272	grid.6363.0	Medical and Health Sciences
4236	pub.1137818272	grid.5734.5	Medical Microbiology
4237	pub.1137818272	grid.5734.5	Medical and Health Sciences
4238	pub.1137818272	grid.425902.8	Medical Microbiology
4239	pub.1137818272	grid.425902.8	Medical and Health Sciences
4240	pub.1137818272	grid.5216.0	Medical Microbiology
4241	pub.1137818272	grid.5216.0	Medical and Health Sciences
4242	pub.1137818272	grid.413363.0	Medical Microbiology
4243	pub.1137818272	grid.413363.0	Medical and Health Sciences
4244	pub.1137818272	grid.7548.e	Medical Microbiology
4245	pub.1137818272	grid.7548.e	Medical and Health Sciences
4246	pub.1137820700	grid.4367.6	Biochemistry and Cell Biology
4247	pub.1137820700	grid.4367.6	Biological Sciences
4248	pub.1137820700	grid.38142.3c	Biochemistry and Cell Biology
4249	pub.1137820700	grid.38142.3c	Biological Sciences
4250	pub.1137820700	grid.266102.1	Biochemistry and Cell Biology
4251	pub.1137820700	grid.266102.1	Biological Sciences
4252	pub.1137820700	grid.266100.3	Biochemistry and Cell Biology
4253	pub.1137820700	grid.266100.3	Biological Sciences
4254	pub.1137820700	grid.24827.3b	Biochemistry and Cell Biology
4255	pub.1137820700	grid.24827.3b	Biological Sciences
4256	pub.1137840479	grid.11749.3a	Medical and Health Sciences
4257	pub.1137840479	grid.24516.34	Medical and Health Sciences
4258	pub.1137840479	grid.411937.9	Medical and Health Sciences
4259	pub.1137840479	grid.415250.7	Medical and Health Sciences
4260	pub.1137840479	grid.476416.6	Medical and Health Sciences
4261	pub.1137862454	grid.34477.33	Good Health and Well Being
4262	pub.1137862454	grid.34477.33	Immunology
4263	pub.1137862454	grid.34477.33	Medical and Health Sciences
4264	pub.1137862454	grid.482283.7	Good Health and Well Being
4265	pub.1137862454	grid.482283.7	Immunology
4266	pub.1137862454	grid.482283.7	Medical and Health Sciences
4267	pub.1137862454	grid.415229.9	Good Health and Well Being
4268	pub.1137862454	grid.415229.9	Immunology
4269	pub.1137862454	grid.415229.9	Medical and Health Sciences
4270	pub.1137862454	grid.214007.0	Good Health and Well Being
4271	pub.1137862454	grid.214007.0	Immunology
4272	pub.1137862454	grid.214007.0	Medical and Health Sciences
4273	pub.1137862454	grid.194645.b	Good Health and Well Being
4274	pub.1137862454	grid.194645.b	Immunology
4275	pub.1137862454	grid.194645.b	Medical and Health Sciences
4276	pub.1137862454	grid.35403.31	Good Health and Well Being
4277	pub.1137862454	grid.35403.31	Immunology
4278	pub.1137862454	grid.35403.31	Medical and Health Sciences
4279	pub.1137879065	grid.4305.2	Medical Microbiology
4280	pub.1137879065	grid.4305.2	Medical and Health Sciences
4281	pub.1137879065	grid.411439.a	Medical Microbiology
4282	pub.1137879065	grid.411439.a	Medical and Health Sciences
4283	pub.1137879065	grid.416651.1	Medical Microbiology
4284	pub.1137879065	grid.416651.1	Medical and Health Sciences
4285	pub.1137890676	grid.6936.a	Genetics
4286	pub.1137890676	grid.6936.a	Biological Sciences
4287	pub.1137890676	grid.16008.3f	Genetics
4288	pub.1137890676	grid.16008.3f	Biological Sciences
4289	pub.1137890676	grid.419495.4	Genetics
4290	pub.1137890676	grid.419495.4	Biological Sciences
4291	pub.1137890676	grid.12136.37	Genetics
4292	pub.1137890676	grid.12136.37	Biological Sciences
4293	pub.1137890676	grid.430387.b	Genetics
4294	pub.1137890676	grid.430387.b	Biological Sciences
4295	pub.1137890676	grid.415306.5	Genetics
4296	pub.1137890676	grid.415306.5	Biological Sciences
4297	pub.1137890676	grid.38142.3c	Genetics
4298	pub.1137890676	grid.38142.3c	Biological Sciences
4299	pub.1137890676	grid.4819.4	Genetics
4300	pub.1137890676	grid.4819.4	Biological Sciences
4301	pub.1137890676	grid.59734.3c	Genetics
4302	pub.1137890676	grid.59734.3c	Biological Sciences
4303	pub.1137890676	grid.31501.36	Genetics
4304	pub.1137890676	grid.31501.36	Biological Sciences
4305	pub.1137903631	grid.5164.6	Analytical Chemistry
4306	pub.1137903631	grid.5164.6	Distributed Computing
4307	pub.1137903631	grid.5164.6	Electrical and Electronic Engineering
4308	pub.1137903631	grid.5164.6	Chemical Sciences
4309	pub.1137903631	grid.5164.6	Information and Computing Sciences
4310	pub.1137903631	grid.5164.6	Engineering
4311	pub.1137907340	grid.451312.0	Applied Economics
4312	pub.1137907340	grid.451312.0	Demography
4313	pub.1137907340	grid.451312.0	Economics
4314	pub.1137907340	grid.451312.0	Studies in Human Society
4315	pub.1137907340	grid.420318.c	Applied Economics
4316	pub.1137907340	grid.420318.c	Demography
4317	pub.1137907340	grid.420318.c	Economics
4318	pub.1137907340	grid.420318.c	Studies in Human Society
4319	pub.1137907340	grid.264933.9	Applied Economics
4320	pub.1137907340	grid.264933.9	Demography
4321	pub.1137907340	grid.264933.9	Economics
4322	pub.1137907340	grid.264933.9	Studies in Human Society
4323	pub.1137942097	grid.8379.5	Medical Microbiology
4324	pub.1137942097	grid.8379.5	Medical and Health Sciences
4325	pub.1137959368	grid.452146.0	Neurosciences
4326	pub.1137959368	grid.452146.0	Medical and Health Sciences
4327	pub.1137959368	grid.418818.c	Neurosciences
4328	pub.1137959368	grid.418818.c	Medical and Health Sciences
4329	pub.1137959368	grid.440220.0	Neurosciences
4330	pub.1137959368	grid.440220.0	Medical and Health Sciences
4331	pub.1137959368	grid.5253.1	Neurosciences
4332	pub.1137959368	grid.5253.1	Medical and Health Sciences
4333	pub.1137959368	grid.412603.2	Neurosciences
4334	pub.1137959368	grid.412603.2	Medical and Health Sciences
4335	pub.1137959368	grid.272458.e	Neurosciences
4336	pub.1137959368	grid.272458.e	Medical and Health Sciences
4337	pub.1138129011	grid.22939.33	Biochemistry and Cell Biology
4338	pub.1138129011	grid.22939.33	Biological Sciences
4339	pub.1138129011	grid.4905.8	Biochemistry and Cell Biology
4340	pub.1138129011	grid.4905.8	Biological Sciences
4341	pub.1138145394	grid.10423.34	Artificial Intelligence and Image Processing
4342	pub.1138145394	grid.10423.34	Information and Computing Sciences
4343	pub.1138145394	grid.4562.5	Artificial Intelligence and Image Processing
4344	pub.1138145394	grid.4562.5	Information and Computing Sciences
4345	pub.1138165160	grid.465313.6	Medicinal and Biomolecular Chemistry
4346	pub.1138165160	grid.465313.6	Organic Chemistry
4347	pub.1138165160	grid.465313.6	Theoretical and Computational Chemistry
4348	pub.1138165160	grid.465313.6	Chemical Sciences
4349	pub.1138165392	grid.469827.6	Built Environment and Design
4350	pub.1138165392	grid.448793.5	Built Environment and Design
4351	pub.1138182150	grid.6363.0	Public Health and Health Services
4352	pub.1138182150	grid.6363.0	Medical and Health Sciences
4353	pub.1138182150	grid.412563.7	Public Health and Health Services
4354	pub.1138182150	grid.412563.7	Medical and Health Sciences
4355	pub.1138182150	grid.14095.39	Public Health and Health Services
4356	pub.1138182150	grid.14095.39	Medical and Health Sciences
4357	pub.1138182150	grid.8379.5	Public Health and Health Services
4358	pub.1138182150	grid.8379.5	Medical and Health Sciences
4359	pub.1138182150	grid.411339.d	Public Health and Health Services
4360	pub.1138182150	grid.411339.d	Medical and Health Sciences
4361	pub.1138182150	grid.9647.c	Public Health and Health Services
4362	pub.1138182150	grid.9647.c	Medical and Health Sciences
4363	pub.1138182150	grid.7700.0	Public Health and Health Services
4364	pub.1138182150	grid.7700.0	Medical and Health Sciences
4365	pub.1138182150	grid.410607.4	Public Health and Health Services
4366	pub.1138182150	grid.410607.4	Medical and Health Sciences
4367	pub.1138182150	grid.13648.38	Public Health and Health Services
4368	pub.1138182150	grid.13648.38	Medical and Health Sciences
4369	pub.1138182150	grid.433867.d	Public Health and Health Services
4370	pub.1138182150	grid.433867.d	Medical and Health Sciences
4371	pub.1138182150	grid.452271.7	Public Health and Health Services
4372	pub.1138182150	grid.452271.7	Medical and Health Sciences
4373	pub.1138182150	grid.476313.4	Public Health and Health Services
4374	pub.1138182150	grid.476313.4	Medical and Health Sciences
